screenMode,seed,subjCode,breakEvery,useParallel,Question,compLower,filename,hasQuestion,newWord1,newWord2,offsetNoun,onsetDet,onsetNoun,part,relatedness,sentID,speaker,totalLen,trigDet,trigOffsetNoun,unrelOppositeGender,waitForDetOffset,waitForEnd,waitForNounOffset,yesOrNo,trialIndex,expTimer,whichPart,trialIndex,response,isRight,rt
fs,33,24F23,30,yes,Werd de gladheid aangekondigd op de televisie?,de wind,nonNat_100_unrelated,1,,,6.444,5.457,5.778,experiment,unrelated,100,nonNat,7.754,22,229,het gezicht,0.321,1.31,0.666,0,53,908.6434952,experiment,52,z,1,1678.933946
fs,33,24F23,30,yes,,,Nat_313_control,0,uitkijkpost,Oceaan,3.097,2.55,2.655,experiment,control,313,Nat,6.168,55,155,,0.105,3.071,0.442,nan,54,919.632454,experiment,53,-99,-99,-99000
fs,33,24F23,30,yes,Was de prinses opgesloten in de kelder?,de draak,nonNat_103_unrelated,1,,,4.457,3.74,3.949,experiment,unrelated,103,nonNat,6.314,22,229,het leger,0.209,1.857,0.508,0,55,932.3468587,experiment,54,z,1,1570.196025
fs,33,24F23,30,yes,,,Nat_312_control,0,landen,vakantie,2.688,2.182,2.31,experiment,control,312,Nat,5.376,55,155,,0.128,2.688,0.378,nan,56,942.54835,experiment,55,-99,-99,-99000
fs,33,24F23,30,yes,,het balkon,Nat_159_related,0,,,4.703,4.168,4.323,experiment,related,159,Nat,5.097,11,119,de bank,0.155,0.394,0.38,nan,57,952.4457488,experiment,56,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_335_control,0,vluchtelingenstroom,grenscontroles,3.544,2.192,2.734,experiment,control,335,nonNat,8.077,55,155,,0.542,4.533,0.81,nan,58,965.3252702,experiment,57,-99,-99,-99000
fs,33,24F23,30,yes,Heeft de werknemer zijn contract getekend voordat er onderhandeld werd?,het contract,nonNat_111_related,1,,,4.142,3.285,3.595,experiment,related,111,nonNat,5.472,21,219,de brief,0.31,1.33,0.547,0,59,978.7218734,experiment,58,slash,0,3091.72796
fs,33,24F23,30,yes,,,nonNat_347_control,0,maatstaf,tijdschriften,4.964,4.568,4.702,experiment,control,347,nonNat,5.824,55,155,,0.134,0.86,0.262,nan,60,989.3401924,experiment,59,-99,-99,-99000
fs,33,24F23,30,yes,Is er een muizenplaag in het studentenhuis?,de muizen,nonNat_49_related,1,,,3.237,2.763,2.897,experiment,related,49,nonNat,3.707,21,219,het knaagdier,0.134,0.47,0.34,1,61,1065.63968,experiment,60,z,0,1390.616127
fs,33,24F23,30,yes,Draait de nieuwe film van die acteur al?,de bioscoop,nonNat_39_related,1,,,2.569,1.918,2.094,experiment,related,39,nonNat,3.12,21,219,het theater,0.176,0.551,0.475,1,62,1074.806919,experiment,61,slash,1,1224.600284
fs,33,24F23,30,yes,,,Nat_315_control,0,ruimtemissies,jaar,2.069,1.344,1.479,experiment,control,315,Nat,6.144,55,155,,0.135,4.075,0.59,nan,63,1085.75499,experiment,62,-99,-99,-99000
fs,33,24F23,30,yes,Maakte de toneelgroep na afloop van de voorstelling een buiging?,het publiek,Nat_38_unrelated,1,,,4.443,3.995,4.114,experiment,unrelated,38,Nat,4.984,12,129,de mensen,0.119,0.541,0.329,1,64,1096.670868,experiment,63,slash,1,1112.678321
fs,33,24F23,30,yes,Zijn Jim en Roos vegetarisch?,het restaurant,Nat_124_related,1,,,4.056,3.465,3.588,experiment,related,124,Nat,5.158,11,119,de bistro,0.123,1.102,0.468,0,65,1108.422124,experiment,64,z,1,1776.623821
fs,33,24F23,30,yes,,,Nat_322_control,0,directeur,winstmarge,2.661,1.9,2.007,experiment,control,322,Nat,4.224,55,155,,0.107,1.563,0.654,nan,66,1117.452221,experiment,65,-99,-99,-99000
fs,33,24F23,30,yes,,de post,nonNat_11_unrelated,0,,,5.754,4.754,5.042,experiment,unrelated,11,nonNat,6.819,22,229,het postbedrijf,0.288,1.065,0.712,nan,67,1129.065676,experiment,66,-99,-99,-99000
fs,33,24F23,30,yes,,de oven,nonNat_8_unrelated,0,,,3.471,2.846,2.968,experiment,unrelated,8,nonNat,4.713,22,229,het fornuis,0.122,1.242,0.503,nan,68,1138.585076,experiment,67,-99,-99,-99000
fs,33,24F23,30,yes,Kijken de ouders elke avond het achtuurjournaal?,het journaal,Nat_33_unrelated,1,,,4.673,3.857,3.989,experiment,unrelated,33,Nat,7.072,12,129,de nieuwsberichten,0.132,2.399,0.684,1,69,1153.132965,experiment,68,slash,1,2620.393978
fs,33,24F23,30,yes,,het lijf,Nat_101_unrelated,0,,,3.096,2.649,2.791,experiment,unrelated,101,Nat,4.149,12,129,de maag,0.142,1.053,0.305,nan,70,1162.078019,experiment,69,-99,-99,-99000
fs,33,24F23,30,yes,,de gordijnen,nonNat_46_unrelated,0,,,4.364,3.946,4.123,experiment,unrelated,46,nonNat,4.847,22,229,het luik,0.177,0.483,0.241,nan,71,1171.734381,experiment,70,-99,-99,-99000
fs,33,24F23,30,yes,,de hoek,nonNat_84_related,0,,,6.967,6.526,6.676,experiment,related,84,nonNat,8.237,21,219,het kamertje,0.15,1.27,0.291,nan,72,1184.789871,experiment,71,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_343_control,0,introductie,literatuur,4.267,3.678,3.938,experiment,control,343,nonNat,5.262,55,155,,0.26,0.995,0.329,nan,73,1194.870283,experiment,72,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_323_control,0,krant,uitbraak,1.595,1.159,1.305,experiment,control,323,Nat,4.48,55,155,,0.146,2.885,0.29,nan,74,1204.164639,experiment,73,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_326_control,0,koeien,gras,1.987,1.606,1.684,experiment,control,326,Nat,7.568,55,155,,0.078,5.581,0.303,nan,75,1216.528152,experiment,74,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_325_control,0,kinderen,school,0.503,0.005,0.162,experiment,control,325,Nat,5.752,55,155,,0.157,5.249,0.341,nan,76,1227.085536,experiment,75,-99,-99,-99000
fs,33,24F23,30,yes,Maken kinderen sneeuwengelen in de winter?,de sneeuw,Nat_30_related,1,,,1.991,1.622,1.679,experiment,related,30,Nat,3.074,11,119,het ijs,0.057,1.083,0.312,1,77,1236.395203,experiment,76,slash,1,1404.328219
fs,33,24F23,30,yes,,de bibliotheek,nonNat_47_related,0,,,4.259,3.502,3.712,experiment,related,47,nonNat,4.981,21,219,het uitleenpunt,0.21,0.722,0.547,nan,78,1246.164282,experiment,77,-99,-99,-99000
fs,33,24F23,30,yes,Was het lekker weer om te gaan picknicken?,het eten,nonNat_102_unrelated,1,,,4.054,3.647,3.787,experiment,unrelated,102,nonNat,4.693,22,229,de pasta,0.14,0.639,0.267,0,79,1257.194543,experiment,78,z,1,1514.305796
fs,33,24F23,30,yes,Ging de zin over vleesproducten?,de koelkast,Nat_150_unrelated,1,,,3.097,2.394,2.509,experiment,unrelated,150,Nat,4.674,12,129,het vriesvak,0.115,1.577,0.588,0,80,1267.954213,experiment,79,z,1,1269.643685
fs,33,24F23,30,yes,,de wereld,nonNat_132_unrelated,0,,,3.627,2.754,2.954,experiment,unrelated,132,nonNat,6.274,22,229,het paradijs,0.2,2.647,0.673,nan,81,1279.051575,experiment,80,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_336_control,0,toeristen,land,3.857,2.888,3.308,experiment,control,336,nonNat,6.872,55,155,,0.42,3.015,0.549,nan,82,1290.753058,experiment,81,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_328_control,0,documenten,kwijtraakt,3.277,2.806,2.934,experiment,control,328,Nat,5.552,55,155,,0.128,2.275,0.343,nan,83,1301.119439,experiment,82,-99,-99,-99000
fs,33,24F23,30,yes,Heb je de bus gehaald?,de auto,Nat_146_unrelated,1,,,3.001,2.233,2.386,experiment,unrelated,146,Nat,3.554,12,129,het taxibedrijf,0.153,0.553,0.615,0,84,1310.937516,experiment,83,slash,0,1420.834979
fs,33,24F23,30,yes,Had het sprookje een goed einde?,het sprookje,Nat_50_related,1,,,3.127,2.504,2.619,experiment,related,50,Nat,4.543,11,119,de trilogie,0.115,1.416,0.508,1,85,1322.169017,experiment,84,slash,1,1865.195729
fs,33,24F23,30,yes,,,nonNat_354_control,0,buiten,weer,2.252,1.658,1.771,experiment,control,354,nonNat,3.677,55,155,,0.113,1.425,0.481,nan,86,1330.655577,experiment,85,-99,-99,-99000
fs,33,24F23,30,yes,,het geld,Nat_156_related,0,,,3.536,3.189,3.268,experiment,related,156,Nat,4.092,11,119,de briefjes,0.079,0.556,0.268,nan,87,1339.54295,experiment,86,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_318_control,0,onderzoek,invloed,4.884,4.173,4.326,experiment,control,318,Nat,4.896,55,155,,0.153,0.012,0.558,nan,88,1349.243302,experiment,87,-99,-99,-99000
fs,33,24F23,30,yes,Was het rustig op de weg naar Zandvoort?,het strand,nonNat_144_related,1,,,5.223,4.677,4.773,experiment,related,144,nonNat,5.935,21,219,de zee,0.096,0.712,0.45,0,89,1361.368318,experiment,88,z,1,1338.423405
fs,33,24F23,30,yes,Is het belangrijk om goed op het verkeer te letten als je in de auto rijdt?,de weg,Nat_21_unrelated,1,,,2.817,2.353,2.445,experiment,unrelated,21,Nat,3.753,12,129,het verkeer,0.092,0.936,0.372,1,90,1372.143839,experiment,89,slash,1,2195.156761
fs,33,24F23,30,yes,,de naald,Nat_107_unrelated,0,,,3.662,3.07,3.193,experiment,unrelated,107,Nat,5.535,12,129,het huis,0.123,1.873,0.469,nan,91,1491.239895,experiment,90,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_333_control,0,bevolking,parlement,2.984,2.326,2.417,experiment,control,333,nonNat,4.705,55,155,,0.091,1.721,0.567,nan,92,1500.863304,experiment,91,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_309_control,0,kinderen,bed,4.494,3.941,4.075,experiment,control,309,Nat,5.998,55,155,,0.134,1.504,0.419,nan,93,1511.656706,experiment,92,-99,-99,-99000
fs,33,24F23,30,yes,,het krijt,nonNat_83_unrelated,0,,,4.171,3.554,3.678,experiment,unrelated,83,nonNat,6.099,22,229,de schuld,0.124,1.928,0.493,nan,94,1522.564133,experiment,93,-99,-99,-99000
fs,33,24F23,30,yes,,het balkon,Nat_109_unrelated,0,,,5.318,4.43,4.582,experiment,unrelated,109,Nat,7.734,12,129,de balustrade,0.152,2.416,0.736,nan,95,1535.100667,experiment,94,-99,-99,-99000
fs,33,24F23,30,yes,Was Aafke nog op het schooplein toen de bel ging?,de bel,nonNat_67_unrelated,1,,,3.905,3.393,3.497,experiment,unrelated,67,nonNat,4.488,22,229,het groepje,0.104,0.583,0.408,1,96,1545.987593,experiment,95,slash,1,1572.289692
fs,33,24F23,30,yes,Ging de zin over de maand december?,het jaar,Nat_75_related,1,,,2.031,1.607,1.712,experiment,related,75,Nat,3.773,11,119,de winter,0.105,1.742,0.319,1,97,1556.667143,experiment,96,slash,1,2099.278475
fs,33,24F23,30,yes,Had Hendrik een DVD gekregen voor zijn verjaardag?,de bioscoop,Nat_114_related,1,,,5.295,4.738,4.851,experiment,related,114,Nat,6.049,11,119,het filmhuis,0.113,0.754,0.444,0,98,1568.898934,experiment,97,z,1,1356.288934
fs,33,24F23,30,yes,Was de portemonnee van Martijn gestolen?,de politie,nonNat_42_related,1,,,4.647,3.965,4.134,experiment,related,42,nonNat,5.988,21,219,het politiebureau,0.169,1.341,0.513,1,99,1580.938892,experiment,98,z,0,1221.944635
fs,33,24F23,30,yes,,de pot,Nat_122_unrelated,0,,,4.095,3.501,3.641,experiment,unrelated,122,Nat,5.114,12,129,het toilet,0.14,1.019,0.454,nan,100,1590.850803,experiment,99,-99,-99,-99000
fs,33,24F23,30,yes,,de afwas,Nat_20_related,0,,,2.424,2.021,2.118,experiment,related,20,Nat,2.976,11,119,het huishouden,0.097,0.552,0.306,nan,101,1598.655122,experiment,100,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_353_control,0,baan,landen,2.405,1.92,2.031,experiment,control,353,nonNat,4.397,55,155,,0.111,1.992,0.374,nan,102,1607.848496,experiment,101,-99,-99,-99000
fs,33,24F23,30,yes,,de meterkast,Nat_116_related,0,,,3.874,3.249,3.335,experiment,related,116,Nat,4.529,11,119,het kabinet,0.086,0.655,0.539,nan,103,1617.174871,experiment,102,-99,-99,-99000
fs,33,24F23,30,yes,,het zeil,Nat_137_related,0,,,4.265,3.884,3.992,experiment,related,137,Nat,4.923,11,119,de smiezen,0.108,0.658,0.273,nan,104,1626.946251,experiment,103,-99,-99,-99000
fs,33,24F23,30,yes,,de kapstok,Nat_57_related,0,,,2.483,1.968,2.129,experiment,related,57,Nat,3.025,11,119,het haakje,0.161,0.542,0.354,nan,105,1634.781537,experiment,104,-99,-99,-99000
fs,33,24F23,30,yes,,de zon,nonNat_121_unrelated,0,,,3.56,2.952,3.151,experiment,unrelated,121,nonNat,5.129,22,229,het zand,0.199,1.569,0.409,nan,106,1644.741917,experiment,105,-99,-99,-99000
fs,33,24F23,30,yes,,de schat,nonNat_5_unrelated,0,,,3.941,3.316,3.519,experiment,unrelated,5,nonNat,4.902,22,229,het pakketje,0.203,0.961,0.422,nan,107,1654.434322,experiment,106,-99,-99,-99000
fs,33,24F23,30,yes,Heeft de spreker een hekel aan dieren?,de dierentuin,Nat_123_unrelated,1,,,4.269,3.301,3.442,experiment,unrelated,123,Nat,5.758,12,129,het reservaat,0.141,1.489,0.827,0,108,1667.312135,experiment,107,z,1,2283.576589
fs,33,24F23,30,yes,Zijn de jongens hout aan het verzamelen voor het kampvuur vanavond?,het kampvuur,nonNat_26_unrelated,1,,,3.818,3.33,3.586,experiment,unrelated,26,nonNat,4.343,22,229,de tocht,0.256,0.525,0.232,1,109,1678.288039,experiment,108,slash,1,1587.002591
fs,33,24F23,30,yes,Was er te weinig licht om te lezen in de kamer?,het licht,nonNat_32_related,1,,,3.748,3.35,3.502,experiment,related,32,nonNat,4.487,21,219,de lamp,0.152,0.739,0.246,1,110,1689.751931,experiment,109,slash,1,2146.543365
fs,33,24F23,30,yes,Werden de kaartjes gecontroleerd in de bus?,de conducteur,Nat_131_unrelated,1,,,3.331,2.815,2.962,experiment,unrelated,131,Nat,4.378,12,129,het mannetje,0.147,1.047,0.369,0,111,1701.175622,experiment,110,z,1,2215.264927
fs,33,24F23,30,yes,,de krant,Nat_16_related,0,,,2.73,2.217,2.37,experiment,related,16,Nat,4.168,11,119,het nieuws,0.153,1.438,0.36,nan,112,1710.148519,experiment,111,-99,-99,-99000
fs,33,24F23,30,yes,,de politie,nonNat_147_unrelated,0,,,3.908,3.141,3.359,experiment,unrelated,147,nonNat,6.286,22,229,het bedrijf,0.218,2.378,0.549,nan,113,1721.225937,experiment,112,-99,-99,-99000
fs,33,24F23,30,yes,,het bestek,nonNat_129_related,0,,,7.082,6.455,6.625,experiment,related,129,nonNat,9.148,21,219,de lepels,0.17,2.066,0.457,nan,114,1735.181463,experiment,113,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_346_control,0,recht,pech,3.133,2.606,2.743,experiment,control,346,nonNat,5.536,55,155,,0.137,2.403,0.39,nan,115,1745.510892,experiment,114,-99,-99,-99000
fs,33,24F23,30,yes,,het internet,nonNat_59_related,0,,,6.478,5.749,5.9,experiment,related,59,nonNat,8.174,21,219,de websites,0.151,1.696,0.578,nan,116,1758.490396,experiment,115,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_344_control,0,lezen,saai,3.06,2.309,2.766,experiment,control,344,nonNat,3.692,55,155,,0.457,0.632,0.294,nan,117,1766.987731,experiment,116,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_310_control,0,attractiepark,Efteling,5.395,4.402,4.654,experiment,control,310,Nat,5.408,55,155,,0.252,0.013,0.741,nan,118,1777.222132,experiment,117,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_305_control,0,ontbijt,boterham,3.347,2.76,2.896,experiment,control,305,Nat,4.005,55,155,,0.136,0.658,0.451,nan,119,1786.021482,experiment,118,-99,-99,-99000
fs,33,24F23,30,yes,Gaat de zin over een onbekend liedje?,de radio,Nat_158_related,1,,,2.355,1.831,1.927,experiment,related,158,Nat,3.257,11,119,het nieuws,0.096,0.902,0.428,0,120,1796.405374,experiment,119,z,1,2295.33341
fs,33,24F23,30,yes,Wilden ze zijn afstuderen vieren met champagne?,de champagne,nonNat_126_unrelated,1,,,4.879,4.153,4.39,experiment,unrelated,126,nonNat,6.413,22,229,het feest,0.237,1.534,0.489,0,121,1881.539032,experiment,120,z,1,3252.902429
fs,33,24F23,30,yes,,,nonNat_357_control,0,jaar,wedstrijden,4.986,4.438,4.704,experiment,control,357,nonNat,5.044,55,155,,0.266,0.058,0.282,nan,122,1891.386609,experiment,121,-99,-99,-99000
fs,33,24F23,30,yes,Hebben ze een hoop post gekregen terwijl we op vakantie waren?,de brievenbus,nonNat_31_related,1,,,3.698,3.008,3.133,experiment,related,31,nonNat,4.135,21,219,het postvakje,0.125,0.437,0.565,1,123,1901.538281,experiment,122,slash,1,1193.63938
fs,33,24F23,30,yes,Heeft deze zin iets te maken met hengelsport?,het net,nonNat_89_related,1,,,3.348,2.809,2.938,experiment,related,89,nonNat,4.527,21,219,de sloot,0.129,1.179,0.41,0,124,1912.586195,experiment,123,z,1,1587.686796
fs,33,24F23,30,yes,,het hart,nonNat_87_unrelated,0,,,7.653,7.026,7.195,experiment,unrelated,87,nonNat,9.385,22,229,de neus,0.169,1.732,0.458,nan,125,1926.765997,experiment,124,-99,-99,-99000
fs,33,24F23,30,yes,Had Marc genoeg tijd ingepland om te studeren voor zijn literatuurtentamen?,de samenvatting,Nat_120_unrelated,1,,,5.874,5.343,5.483,experiment,unrelated,120,Nat,9.53,12,129,het verhaal,0.14,3.656,0.391,0,126,1943.857701,experiment,125,z,1,2717.445987
fs,33,24F23,30,yes,,,Nat_319_control,0,kabinet,toeristen,1.984,1.188,1.291,experiment,control,319,Nat,4.486,55,155,,0.103,2.502,0.693,nan,127,1953.138011,experiment,126,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_314_control,0,leerlingen,huiswerk,7.395,6.658,6.924,experiment,control,314,Nat,7.402,55,155,,0.266,0.007,0.471,nan,128,1965.343542,experiment,127,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_317_control,0,celstraf,raketwerper,0.614,0.01,0.071,experiment,control,317,Nat,5.224,55,155,,0.061,4.61,0.543,nan,129,1975.370928,experiment,128,-99,-99,-99000
fs,33,24F23,30,yes,Had Hans het weer gecheckt voordat hij vertrok?,de auto,nonNat_12_related,1,,,2.616,2.227,2.354,experiment,related,12,nonNat,4.837,21,219,het busje,0.127,2.221,0.262,1,130,1986.608401,experiment,129,slash,1,1585.160213
fs,33,24F23,30,yes,,het casino,nonNat_66_unrelated,0,,,2.412,1.923,2.092,experiment,unrelated,66,nonNat,4.2,22,229,de bar,0.169,1.788,0.32,nan,131,1995.650736,experiment,130,-99,-99,-99000
fs,33,24F23,30,yes,,het schoolplein,nonNat_27_related,0,,,3.495,2.82,2.908,experiment,related,27,nonNat,4.517,21,219,de stoep,0.088,1.022,0.587,nan,132,2004.989043,experiment,131,-99,-99,-99000
fs,33,24F23,30,yes,Nemen ze een parasol mee als het mooi weer is?,het strand,nonNat_24_related,1,,,3.624,3.019,3.167,experiment,related,24,nonNat,4.736,21,219,de rivier,0.148,1.112,0.457,1,133,2015.911688,experiment,132,slash,1,1365.34812
fs,33,24F23,30,yes,,,Nat_303_control,0,studenten,studie,1.034,0.179,0.311,experiment,control,303,Nat,4.896,55,155,,0.132,3.862,0.723,nan,134,2025.604902,experiment,133,-99,-99,-99000
fs,33,24F23,30,yes,Bergt de juwelier de sieraden 's nachts op op een veilige plek?,de kluis,Nat_44_unrelated,1,,,3.166,2.657,2.787,experiment,unrelated,44,Nat,4.016,12,129,het doosje,0.13,0.85,0.379,1,135,2036.127056,experiment,134,slash,1,1676.101648
fs,33,24F23,30,yes,,de vergadering,nonNat_64_related,0,,,3.869,3.071,3.213,experiment,related,64,nonNat,4.541,21,219,het werk,0.142,0.672,0.656,nan,136,2045.480699,experiment,135,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_337_control,0,film,personages,5.353,4.52,4.735,experiment,control,337,nonNat,8.055,55,155,,0.215,2.702,0.618,nan,137,2058.334246,experiment,136,-99,-99,-99000
fs,33,24F23,30,yes,,het bos,nonNat_25_unrelated,0,,,4.118,3.441,3.606,experiment,unrelated,25,nonNat,5.767,22,229,de straat,0.165,1.649,0.512,nan,138,2068.89659,experiment,137,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_330_control,0,speelgoed,lego,7.41,6.629,6.774,experiment,control,330,nonNat,7.541,55,155,,0.145,0.131,0.636,nan,139,2081.238074,experiment,138,-99,-99,-99000
fs,33,24F23,30,yes,Heeft de spreker het over een poster van zijn lievelingsband?,de muur,nonNat_58_unrelated,1,,,4.854,4.117,4.312,experiment,unrelated,58,nonNat,6.351,22,229,het plafond,0.195,1.497,0.542,1,140,2094.021956,experiment,139,slash,1,1610.021428
fs,33,24F23,30,yes,,,nonNat_349_control,0,horeca,leeftijdsgrens,0.77,0.065,0.152,experiment,control,349,nonNat,6.469,55,155,,0.087,5.699,0.618,nan,141,2105.295032,experiment,140,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_352_control,0,Olympische Spelen,Rio de Janeiro,3.109,1.455,1.959,experiment,control,352,nonNat,5.796,55,155,,0.504,2.687,1.15,nan,142,2115.898415,experiment,141,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_304_control,0,vakken,studie,1.051,0.428,0.515,experiment,control,304,Nat,4.264,55,155,,0.087,3.213,0.536,nan,143,2124.969801,experiment,142,-99,-99,-99000
fs,33,24F23,30,yes,Is het hip om geld in een sok te bewaren?,de bank,Nat_148_related,1,,,3.678,3.339,3.487,experiment,related,148,Nat,4.054,11,119,het matras,0.148,0.376,0.191,0,144,2135.708622,experiment,143,z,1,1851.155218
fs,33,24F23,30,yes,,de dierenarts,nonNat_152_unrelated,0,,,2.553,2.026,2.199,experiment,unrelated,152,nonNat,3.223,22,229,het asiel,0.173,0.67,0.354,nan,145,2143.727521,experiment,144,-99,-99,-99000
fs,33,24F23,30,yes,Heeft de koning de nieuwe brug geopend?,het lint,Nat_110_related,1,,,4.654,4.135,4.283,experiment,related,110,Nat,5.545,11,119,de touwen,0.148,0.891,0.371,0,146,2156.516047,experiment,145,z,1,2420.004292
fs,33,24F23,30,yes,,de gevangenis,Nat_153_unrelated,0,,,3.06,2.316,2.55,experiment,unrelated,153,Nat,3.627,12,129,het boevenhok,0.234,0.567,0.51,nan,147,2164.957434,experiment,146,-99,-99,-99000
fs,33,24F23,30,yes,,de badmeester,Nat_41_unrelated,0,,,3.022,2.225,2.389,experiment,unrelated,41,Nat,4.696,12,129,het personeel,0.164,1.674,0.633,nan,148,2174.498716,experiment,147,-99,-99,-99000
fs,33,24F23,30,yes,,het vak,nonNat_142_related,0,,,5.098,4.637,4.785,experiment,related,142,nonNat,7.742,21,219,de lesomgeving,0.148,2.644,0.313,nan,149,2187.039259,experiment,148,-99,-99,-99000
fs,33,24F23,30,yes,Is David een echte gentleman?,de stoel,Nat_17_related,1,,,3.429,3.065,3.145,experiment,related,17,Nat,4.464,11,119,het stoeltje,0.08,1.035,0.284,1,150,2198.02723,experiment,149,slash,1,1700.257199
fs,33,24F23,30,yes,Is Andre de nieuwe coach van het team?,het team,Nat_10_related,1,,,1.709,1.302,1.46,experiment,related,10,Nat,2.704,11,119,de groep,0.158,0.995,0.249,1,151,2246.546178,experiment,150,slash,1,1091.188371
fs,33,24F23,30,yes,,,nonNat_331_control,0,oma,sjaals,1.547,0.951,1.198,experiment,control,331,nonNat,5.778,55,155,,0.247,4.231,0.349,nan,152,2257.144018,experiment,151,-99,-99,-99000
fs,33,24F23,30,yes,,de lucht,Nat_80_related,0,,,3.29,2.953,3.05,experiment,related,80,Nat,4.048,11,119,het water,0.097,0.758,0.24,nan,153,2265.985327,experiment,152,-99,-99,-99000
fs,33,24F23,30,yes,,de trein,Nat_143_unrelated,0,,,5.996,5.385,5.538,experiment,unrelated,143,Nat,6.737,12,129,het fietsje,0.153,0.741,0.458,nan,154,2277.631792,experiment,153,-99,-99,-99000
fs,33,24F23,30,yes,Ging de zin over een fietstocht door de Alpen?,de berg,Nat_104_unrelated,1,,,2.475,2.052,2.237,experiment,unrelated,104,Nat,3.664,12,129,het pad,0.185,1.189,0.238,0,155,2288.408585,experiment,154,z,1,2277.173984
fs,33,24F23,30,yes,,,nonNat_342_control,0,autoriteiten,maatregel,7.471,7.038,7.297,experiment,control,342,nonNat,8.19,55,155,,0.259,0.719,0.174,nan,156,2301.404742,experiment,155,-99,-99,-99000
